x1,x2,label
-0.43543141988195017,-0.048282109579887614,0
0.019156471389385202,0.11947821986300801,0
-0.2873639990357978,-0.1781117048110957,0
0.04281042212709817,0.22609745225299155,0
-0.04823830355505968,-0.05208727609710271,0
0.18969224283898542,-0.12818421658437024,0
0.7758384077073273,0.37019965761137325,1
-0.11599680622184913,-0.2078243174593625,0
0.14437127665087307,0.15828564088531685,0
-0.8438498458682248,-0.4038617733301865,1
0.10200665242029464,-0.4615328178760964,0
0.2953247722398575,0.7515548418469665,1
-0.08797629446683479,0.04069096163704456,0
-0.4145194622972576,0.08713475343538073,0
-0.33765122684142107,-0.6461758609527951,1
0.8019174835881958,0.5705344098111809,1
-0.21424361624084357,0.3408864469317031,0
0.007274586529385468,0.8616418283112065,1
-0.18038053132930204,0.060351410651315385,0
-0.07526132188120767,0.41511426313493394,0
0.22133009331008255,-0.11582854224595393,0
0.28534624481376525,-0.33903152918617263,0
0.5227582594171849,0.17199346421924896,1
0.5142189211785602,-0.8568222410622811,1
0.8671285286699756,-0.4324833654587183,1
0.42598879728811245,0.7340422291653694,1
0.10966640966488973,0.47309679910167757,0
0.3741299211823091,0.14443032342368312,0
0.37735972026052933,-0.034932312147735976,0
0.05633989950416941,-0.2591495278554871,0
-0.40279760827044375,0.21162868690289346,0
0.9569217489597254,-0.027528746229903537,1
-0.10959514248934157,-0.5448553331333307,1
-0.04477952627858027,0.14817844357798834,0
-0.8512787958683932,-0.46230103340119155,1
-0.006896498643085812,-0.5421513392953629,1
-0.04935426186784207,-0.02884484810269398,0
0.30247683230889644,-0.4017042114773968,1
0.15267647169617096,-0.038405192576989655,0
0.031434577609330584,0.07368659439488795,0
-0.2694319817793247,-0.5305404650942861,1
0.17157092330373558,0.16088595495043295,0
0.02116874438473365,0.8900356093780638,1
-0.4349640797583881,-0.40528912301967596,1
-0.3626121870580226,-0.2103851977572735,0
0.4794022435006021,-0.20850720991265134,1
-0.04306380993739143,-0.19966804657435863,0
-0.18931893583651613,0.14535929454239582,0
-0.20755197272517037,0.6388191717833037,1
0.003703915747946475,-0.3161555004273413,0
-0.0700656244074469,0.018796588434125773,0
0.9981541402592006,-0.024486378772151065,1
0.016809366879253204,0.07130623003046001,0
0.24222248512360436,-0.10797929284974117,0
0.6393507626992164,-0.605930932301879,1
0.20239956098227319,0.3091677328344892,0
-0.23994254431615358,-0.7984724320941986,1
0.6097108175007109,-0.04901436632361091,1
0.6531864345121081,0.032132629768641785,1
-0.24946375650646174,0.7780918980509123,1
0.6151474836726063,-0.24835088176933034,1
0.10049368867737163,0.08907930141749026,0
-0.10110648496500628,-0.03513088701174378,0
-0.21537566204145348,-0.16669394995404568,0
0.20627300340767807,0.6873272140656916,1
-0.055654658779687734,0.6317913796870203,1
0.40463486125367737,-0.2737407525793659,0
0.7077673631947042,0.4636343961008056,1
-0.07067477667152423,0.41763801436817005,0
0.0004691191704924667,-0.003514518218916348,0
-0.04781313337511526,0.635316739755237,1
-0.7024948047690194,-0.2364832103191176,1
0.4268977898504859,0.025968782951008282,0
0.05584523695523814,-0.050427651028120864,0
-0.8670955921033913,-0.25540574902922236,1
-0.7249306796459027,-0.4135509121337663,1
0.10309675937629627,0.10631475687699049,0
0.24822162240900172,-0.18278193693659042,0
0.5101704284812849,-0.611176617880192,1
0.22313472502987963,0.8707906732620042,1
0.19926836005275173,0.15019058372130914,0
0.5823603319797961,-0.5190739779337865,1
-0.2950775692132931,-0.27941333381558303,0
0.1397948061926155,-0.06591013997252614,0
0.8549613566753721,-0.1287792239758249,1
0.5959423293657694,-0.5497304084050747,1
-0.0020899286210256116,-0.02469809576681975,0
0.30129150622201256,-0.13989500846441502,0
0.5269795501422128,-0.6048750051683419,1
-0.08545076453879086,0.8062336021064707,1
0.612644310684318,0.49459636697256587,1
0.5499785338908586,-0.6769036190359894,1
0.09036971304190484,-0.20324879745255126,0
-0.1564414339878368,0.4329031595954533,0
0.11159272148781703,0.7874779536810268,1
0.008277120262433471,0.022169680870514942,0
0.21608065102557145,-0.24711345745727945,0
-0.1759526021820823,0.950744561547841,1
-0.5182066303611992,0.37810145360307235,1
-0.9558575923869456,-0.22133904256925707,1
0.7031968092402292,0.6226400671653812,1
0.4210608897730531,0.8742911831740259,1
-0.09339002939414358,0.9579930122022429,1
-0.09936856107814175,0.04332437318527852,0
-0.28377347269960423,0.6710070950395827,1
-0.6046481136569227,-0.04347220350838255,1
-0.341449689782889,-0.17829086128234684,0
-0.06522808525950635,-0.24622926720213112,0
0.0015097048987039146,-0.0007623733544923138,0
-0.10278945754434049,-0.5285497900774876,1
-0.35486684496164184,-0.6515822590839742,1
0.3295829543029308,0.15502372960118868,0
-0.32073028223056016,0.5816732657743451,1
0.1813337090642041,-0.2562442549003287,0
-0.22380192089253748,0.684075214674209,1
-0.2594509792113825,0.1683513934120402,0
-0.11385598170633061,0.385957105043934,0
-0.11171467925571242,0.06100831277880634,0
-0.41466852003574317,-0.8439987273216177,1
-0.6752692947166288,-0.5992238588527773,1
-0.28740160892069677,-0.08928125330003149,0
-9.331004742272723e-05,0.00039506995948041624,0
-0.3767336592379673,-0.20706417241728148,0
-0.6389275929241646,0.14286701756725087,1
0.09997176757742952,0.43070980231324196,0
0.38486866757860005,-0.27528399018411615,0
0.38483971383942045,0.6968169152560025,1
-0.08439620710601278,-0.00821968823134243,0
-0.32283729554346513,0.5444173100698757,1
0.005852601949009822,-0.8184025380915085,1
0.10674847229716841,0.6642731200211919,1
0.19678949737694454,0.030440496543592616,0
-0.24186084956890058,0.0380946300227273,0
0.762315294858312,0.37540583491901014,1
-0.28414945021767335,-0.30169594219645335,0
-0.06430358129083794,-0.18349417080441383,0
0.018681466142973776,0.4940240763986337,0
0.6556599014945983,0.02285186023157376,1
0.0943370220996573,-0.745015551115697,1
-0.09501438550674852,0.048302363663683956,0
0.16978798040159104,-0.045914774450972876,0
0.49238700612467645,0.16073352930959456,1
0.14435971833379435,-0.20312571060325427,0
0.14491283454574908,-0.4328483204258492,0
0.6656469452218721,-0.05073631206469807,1
0.5663545828643012,-0.1838639443697721,1
-0.6772911991187611,-0.579583309631381,1
-0.7189498353930052,-0.02159086746733849,1
-0.7932792908134924,-0.24607542026411997,1
-0.035756860873745126,-0.89649530250185,1
-0.02739825784530709,0.4738830619892685,0
-0.16037858442668768,-0.18816534606865626,0
-0.7589658044287876,-0.10218369128467578,1
-0.09647901688963709,0.6192781302121971,1
-0.017248249103052202,0.07553918207795826,0
-0.11524182817811605,0.2460658864102227,0
0.348539816358272,0.4126553282154128,1
-0.07977108622946465,-0.21706783688018327,0
0.6496711749627102,0.27740830588689924,1
-0.3930777928556088,-0.10782900776860521,0
0.11138785410642421,0.4005757852162708,0
0.34725269560136973,-0.2365082259132043,0
-0.1960429512028104,-0.5501962589666012,1
0.08381143896598651,-0.8526226702792274,1
0.3801200375362046,0.01408844319216972,0
0.007679992063378391,-0.35167495358501455,0
0.817172559305106,-0.24617557281206406,1
-0.0065404522010098715,-0.41897023495917624,0
-0.4351781844222007,-0.32997037372802884,1
0.04211179279990169,0.21648074418116955,0
0.4286084794221191,0.07904283259083829,0
-0.14475473622118193,-0.3033630440386878,0
0.20571611112561178,0.34807018051810823,0
0.32499316668708694,0.33590622680459564,0
0.6133463417670149,0.1049285019510854,1
-0.3622090870333888,-0.15510170752266275,0
-0.016912157068310722,-0.021177815258643425,0
-0.13178888406060135,0.032342555135601844,0
-0.03646152301321543,0.03462804794732681,0
-0.09827243394953462,0.1874636088368073,0
-0.5520433229857304,0.5241362778202806,1
0.3702244475987397,-0.6545629328972935,1
0.21959578346353417,0.12417172638272078,0
-0.018791795995648227,-0.004751864909806613,0
-0.5875294946391065,0.8090888445919386,1
0.1267689083245136,-0.6376652616145192,1
0.017333330012819836,-0.6515241256490414,1
0.29707163311069823,0.9019483841732882,1
0.011730939864602252,0.0166652379482002,0
-0.06118315418757345,-0.11040088832004305,0
0.1127534704030489,0.552583336931534,1
0.07412546078726978,-0.6955261764042051,1
-0.13111402712415357,-0.10470104356398567,0
0.5624766062915458,0.49296333355279554,1
0.7992549573145994,-0.18012753103165824,1
0.10669482150303093,0.01736533161141092,0
-0.13751095520477613,-0.2800143916462181,0
-0.7631688315117675,0.5793690727718434,1
0.6350378930151619,0.3285923049492215,1
-0.4814095098850531,-0.49516982469319,1
0.014345902774647718,-0.10088642686295596,0
-0.6866067989612058,-0.5015672398197107,1
0.12043192087975314,-0.012267078367108258,0
-0.448826842998688,0.6411493978609543,1
-0.294363143021897,0.31122027930907253,0
-0.27440387010978967,0.42508685790014955,1
0.37295085598184724,-0.7633389843405958,1
0.10235179959453676,-0.025740286256575536,0
0.3016616062402398,-0.55943605748874,1
-0.6499925412300187,0.2789179338204565,1
0.716596426307211,-0.1579402101930984,1
0.09657636728437066,-0.2522251100119008,0
-0.5352824813881849,0.05570226524900525,1
-0.05180445186193787,-0.4324828756412024,0
0.16008703451825926,-0.21542587176075867,0
0.7105878131624518,0.43032427950561253,1
0.0339847626144,0.8809759250491312,1
-0.35744588836712987,-0.2969619433903278,0
0.37284400203853646,0.0679723678233561,0
0.3533931617432552,0.77410206230272,1
0.06279503274799127,-0.20261198064885902,0
0.24856423800384303,-0.2324787038676268,0
-0.11520587604155576,0.691654724451029,1
0.009615383515809152,-0.0032541549119586414,0
-0.016002815526854366,-0.08410403765836136,0
0.025053066552395618,-0.4879350943391122,0
-0.4201768030873815,-0.548080937342315,1
0.1308016599474171,-0.4730713569043533,0
0.016518760162718613,0.09157541488924413,0
-0.2392600174706252,0.6490948407369942,1
-0.5733670526369515,0.09724773406968137,1
-0.47381553633910417,0.23953482939906348,1
-0.36260263366902296,0.6518734584268728,1
-0.09210478288546374,0.6967939284498554,1
0.18255461630653555,0.1728514404699059,0
0.14075617993947764,0.13143975004946395,0
0.04100148050135768,-0.5342930544125511,1
0.03881567706666444,0.18103537601404726,0
-0.07699209899708107,-0.4780381664164554,0
-0.9649294331249475,-0.15057378999571874,1
0.228399643030924,0.16709838155605375,0
0.02737173598370378,0.19217810019141726,0
0.17873297923131928,0.015930779494340488,0
-0.08127358162979406,0.5279156168518221,1
-0.9200494929670829,-0.3205612940819626,1
0.4891681094692503,0.49709715409759897,1
-0.8670353425124797,0.04974500965577553,1
-0.7799150910767492,-0.3916276121095888,1
-0.4369413279880646,0.17151025568788283,0
0.1748409031474613,0.05848607993602194,0
-0.9318652013190897,0.13125524649571751,1
-0.6672468923284564,0.48026630000877246,1
-0.05090050697406883,-0.053826632251780075,0
0.031728884769046416,0.043211233699292965,0
-0.18677538069284755,0.5309457309493659,1
0.7311202712445216,0.6733025944010207,1
-0.6001291587030643,-0.4735174484393732,1
0.12032605573638608,0.7815322771916613,1
-0.49751541018010376,0.15987642448386774,1
0.28255805466660333,-0.3408266907724613,0
-0.3375856632424149,0.930697489345843,1
-0.4794265000274493,-0.3947469627362314,1
0.700323408314036,-0.23933095048490544,1
0.05037727391978318,0.2015885514580334,0
0.3641248262186131,0.5509795235090034,1
0.15483683041043186,0.07897281513455716,0
-0.0025473675207798546,0.0008187857849703413,0
-0.1522209987507438,0.5739690784255281,1
-0.06184337604297768,-0.22306197345994036,0
-0.6738683165539712,0.2002323619680004,1
0.6103149378200643,-0.316249434805882,1
-0.5568754647716784,-0.5572815413284473,1
0.6045856937797024,-0.2676549178209778,1
-0.40858285756598284,-0.11748697376038673,0
0.5433252313304154,-0.35246053389898613,1
0.7448111540069413,0.35857414710384616,1
-0.05875855969473997,0.15517024084979925,0
-0.6792575856445183,-0.3155103830178953,1
0.20490559920958473,0.2032480432742345,0
-0.21390887297631547,-0.6546146726448524,1
-0.9426720921412253,-0.0027967054549840192,1
0.43205394994429847,0.23908806533490867,0
-0.036280511902351334,0.016510801671509465,0
-0.000745077595750453,0.32232072219759283,0
0.08872402306760355,-0.021648278278149035,0
-0.7443692048555703,-0.3804488021096004,1
0.950782846547407,-0.0025543641221157714,1
-0.08220965672438531,0.6672361657872962,1
0.0015842444037375458,-0.04020046882418732,0
-0.27293088808766713,-0.3832489465192856,0
0.3822723043293924,0.8325005934668256,1
-0.3876789684813452,-0.4385382396384078,1
0.4131084027541319,0.26671278955896655,0
-0.17393330537759333,0.30137037342465134,0
0.4197615679524874,-0.5223783558430135,1
-0.11429904851644884,-0.3093641608498662,0
0.27129710322014233,-0.0973004591324081,0
-0.773594529920893,-0.25187535837342373,1
-0.17936596016185466,0.4179646629448531,0
0.3176178131390399,-0.060206857333624575,0
-0.4024765100642714,-0.0370153420629939,0
-0.5416674525468272,-0.8264235920351869,1
-0.46396363873229585,0.28132819014764227,1
-0.12117801133361719,0.14318903381634793,0
-0.5335106255086977,-0.5362580141935993,1
0.21863309062648845,0.7278634395169341,1
0.49347636963835134,-0.2410877113533065,1
-0.13995852722367053,-0.4151593951952072,0
0.11970182323046112,-0.020390371161147128,0
0.04091334934414213,0.6074955183543458,1
-0.15036649092873805,-0.04973490902871707,0
0.46022014876196,0.30525240945052834,1
0.8474355471750719,-0.5161658881259695,1
0.34136725705637466,0.31048760820979754,0
-0.8320998265798412,0.008493542016035697,1
-0.7154902094496373,-0.03992601913804501,1
0.1387761754769307,-0.23558936152267318,0
0.03860173333530913,0.9794842754895232,1
-0.41025490097735606,0.36821746456691856,1
-0.9206326295314857,-0.04771212948698327,1
0.5774653271050858,-0.6631353247877404,1
0.06871032846403137,-0.26756591398810103,0
0.3800328507285526,-0.16659005741578203,0
0.2177689991967867,-0.4586656848134834,1
